"name";"school";"X";"Y"
"广药二楼食堂";"南亭大道与南亭村大街交叉口西南200米";"50155.14439";"19268.08671"
"牛先生&日式牛柳饭";"小谷围街南亭村明塘大街14号";"50213.39524";"19186.76059"
"輝记隆江猪脚饭(南亭店)";"小谷围街道南亭村西社大街12号101房";"50204.28807";"19185.74858"
"真牛汕头牛肉粿条";"小谷围街南亭村下朗街五巷6号首层";"50223.17148";"19277.00291"
"哈尔滨特色菜";"小谷围街道南亭村松山街5号";"50136.1024";"19295.0562"
"山海宴餐馆";"小谷围街南亭村南亭大道商业街一号楼B1号";"50161.36709";"19344.07386"
"港式桦丰美食";"小谷围街道四望岗南亭村";"50272.80867";"19297.59664"
"深夜食堂(南亭店)";"小谷围街南亭村三队板头直街1号";"50293.81495";"19142.00505"
"一城一厨私房菜";"小谷围街南亭村明塘大街3号";"50177.45411";"19214.79441"
"时尚连锁公寓(广州广工店)";"大学城南亭村南亭大道30号";"50173.55956";"19315.57504"
"好汤道";"小谷围街南亭村东社大街63号之一";"50254.69659";"19229.07834"
"2020烧烤吧";"小谷围街南亭村南亭大道商业街一号楼09号";"50176.03605";"19328.01828"
"香香肠粉";"大学城桥头直街10";"50170.77543";"19191.06595"
"Loving 58(南亭店)";"大学城南亭商业大街自编120档(珠诚超市旁)";"50179.49749";"19334.41292"
"辣鸡公寓";"大学城外环西路与南亭大道交叉口东北240米";"50243.80909";"19214.56524"
"智简民宿(南亭店)";"小谷围街道南亭村桥头直街16号";"50187.09565";"19179.16333"
"简单点两荤一素";"小谷围街南亭村东社大街九巷6号101";"50219.2939";"19158.32959"
"有料沙拉";"南亭村大社大街四巷二号";"50222.02231";"19122.76235"
"七分食";"小谷围街南亭村大社街5号";"50189.84085";"19210.72797"
"周记烤鱼小炒";"南亭大道广东工业大学(大学城校区)西南侧约150米";"50170.02393";"19310.3484"
"家乐堡炸鸡汉堡";"小谷围街南亭村明塘大街3号";"50223.51403";"19178.6438"
"吱吱吖鸭(武汉黑鸭)";"大学城南亭村南亭大道南亭商业街1号青蓝美食街";"50163.88161";"19341.43377"
"人才公寓";"大学城外环西路559附近";"50358.08441";"19140.91329"
"叫了只炸鸡";"小谷围街南亭村南亭大道商业街六号楼07号铺";"50435.08195";"19299.01968"
"南亭美食城";"大学城西社大街";"50283.02933";"19310.19373"
"洛奇拳击馆";"南亭大道27号二楼(佳泰超市隔壁)";"50149.15523";"19263.80099"
"湛江生蚝烧烤大排档";"小谷围街南亭村南亭大道商业街一号楼1楼8号";"50180.74433";"19330.59658"
"顺丰速运(南亭大道店)";"南亭村菜市场对面饿渴了便利店旁边";"50228.43858";"19314.53171"
"老上海馄饨王(南亭店)";"南亭大道二十七号一楼102号";"50146.84979";"19266.54858"
"南亭体育中心";"小谷围南亭村";"50337.23198";"19331.77159"
"华莱士(南亭大道店)";"新造镇大学城小谷围街道南亭村南亭大道自编42号2号铺位";"50156.63076";"19203.30063"
"裕兴百货超市";"小谷围街南亭村下塱大街5号101铺";"50251.6825";"19302.99024"
"广州佳运公寓";"松山街11号";"50161.28321";"19290.85598"
"早餐店";"南亭大道与南亭村大街交叉口西南120米";"50201.67434";"19329.76932"
"佳嘉生鲜超市";"南亭大道广州大学城香格里公寓(南亭店)东侧约30米";"50171.53082";"19296.23012"
"创客专业自习室";"小谷围街道南亭大道27号";"50150.24023";"19265.93211"
"创客美寓(总店)";"南亭村东社大街五巷12号";"50247.67252";"19104.22527"
"广州大学时光公寓";"大学城桥头直街10号(广州农商银行旁)";"50151.2683";"19207.62272"
"龙强烤肉饭";"南亭大道广州大学城香格里公寓(南亭店)东侧";"50148.61267";"19304.26825"
"无骨烤鱼饭";"小谷围街南亭村南亭大道七巷3号之11商铺";"50159.73695";"19340.77094"
"儒子牛杂";"小谷围街南亭村南亭大道自编33号5A";"50183.58909";"19337.09364"
"懒人焖饭";"小谷围街南亭村松山街5号之102";"50151.6636";"19314.90924"
"有米食堂";"小谷围街南亭村松山街5号104室";"50150.39172";"19296.94987"
"烩面馆&黄焖鸡";"小谷围街南亭村南亭大街自编43号";"50141.22891";"19256.31671"
"膳潮(南亭店)";"小谷围街南亭村南亭大道自编41号106C";"50144.10237";"19309.65784"
"阿龙家鸡汤面.烧焟饭";"小谷围街道南亭村桥头直街6号";"50153.96314";"19199.77891"
"伊卜新疆美食";"小谷围街南亭村松山街4号";"50146.47144";"19305.3173"
"大口九(大学城南亭店)";"小谷围街道南亭大道48号";"50175.60652";"19339.80633"
"蚝门烧烤";"南亭大道广州大学城香格里公寓(南亭店)东侧约40米";"50178.70739";"19315.07559"
"喜乐山烧烤大牌档(大学城店)";"小谷围街南亭村南亭大道商业街一号楼16号";"50172.52579";"19298.89179"
"京东";"南亭大道广州大学城香格里公寓(南亭店)东侧约40米";"50178.46927";"19313.79946"
"一酱入魂韩式炸鸡·拌饭(大学城店)";"小谷围街南亭村桥头直街自编3号102";"50182.18249";"19193.26055"
"乐享便利店(南亭店)";"广州大学城南亭村松山街10号";"50156.98878";"19354.7754"
"迪赛艺术教育";"小谷围南亭大道27号创客空间6层";"50158.32866";"19263.32631"
"零八五·港式香扒饭";"小谷围街南亭村三队桥头直街1号";"50163.99354";"19167.3369"
"UCC国际洗衣(大学城店)";"大学城下朗大街4号";"50249.89532";"19272.59974"
"药膳蒸鸡·滋补鸡汤(大学城店)";"小谷围街南亭村桥头直街6号";"50171.00482";"19204.45126"
"民信药业(锦城药店)";"小谷围街南亭村南亭大道50号03号商铺(大口九南亭店附近)";"50196.09095";"19312.73941"
"大参林(大学城南亭店)";"大学城南亭村南亭大道42号桥头直街路口";"50143.64264";"19216.3922"
"蔚然锦和(大学城南亭店)";"南亭村西社大街17巷2号";"50170.32478";"19202.00398"
"易站便利店";"南亭大道广州大学城香格里公寓(南亭店)东北侧约80米";"50200.68539";"19356.42508"
"正圆方美术培训中心";"南亭大道46附近";"50149.47065";"19297.26287"
"创客潮玩";"小谷围街道南亭大道13号102铺";"50136.45734";"19209.65605"
"南亭大道与大学城下朗大街交叉口";"番禺区";"50145.19014";"19228.82965"
"暖萧便利店";"东社大街37号";"50364.88351";"19306.55455"
"菜鸟驿站(广州大学城南亭村自编33号店)";"小谷围街道南亭村商业街1号楼11号";"50187.04924";"19322.66869"
"学个车";"小谷围街道南亭村下塱街五巷6号102";"50227.56369";"19337.47036"
"忆佳diy个性定制工作室";"大学城南亭村南亭大道21号";"50148.9607";"19243.51143"
"菜鸟驿站(番禺大学城南亭村9巷6号店篮球场旁)";"小谷围街道南亭村9巷6号公园篮球场菜鸟驿站";"50293.3432";"19314.08117"
"吉祥批发部";"大学城下朗大街穗城租房";"50222.21271";"19246.72378"
"爱诺耐芙动物医院大学城分院";"南亭大道23号之一102铺";"50139.36065";"19251.73768"
"鲜值佳超市(大学城南亭店)";"南亭大道29号";"50162.15385";"19292.66711"
"广州美术学院大学城京东派";"小谷围街南亭村南亭大道商业街一号楼13号";"50177.29161";"19312.09266"
"缘美理发店";"小谷围街南亭村下朗街1巷2号101";"50220.52471";"19278.47373"
"雅堂小超(南亭下朗街店)";"大学城南亭村下朗街1号";"50229.955";"19275.87619"
"百和堂大药房(二十一店)";"小谷围街南亭村桥头直街2号101室";"50143.53414";"19216.17909"
"张姐烤肉拌饭(做烤肉我们是认真的店)";"小谷围街南亭村南亭大道自编49号106B";"50249.20283";"19298.72611"
"伊家纺";"小谷围街道南亭村南亭大道25号(佳泰超市旁)南亭大道25";"50151.54832";"19256.27396"
"提香坊蛋糕店(南亭新概念店)";"松山街34号西100米南亭商业街";"50196.28473";"19303.92415"
"健芝岛大药房(大学城分店)";"小谷围街南亭大道23号101号";"50144.37913";"19246.03257"
"饿渴了么·便利店(南亭店)";"大学城南亭村下朗街5号";"50259.57187";"19308.98722"
"富画广告";"小谷围街南亭村南亭大道自编42号201";"50186.54436";"19231.73956"
"绮姿美容美甲纹绣";"大学城南亭下朗大街6号";"50258.89345";"19281.68396"
"程粤驾校";"小谷围街道南亭村下朗大街5巷6号";"50215.85596";"19319.02187"
"孖囍广告";"小谷围街南亭大道27号联合大楼201";"50141.61194";"19267.57858"
"Hiii时尚烫染";"南亭村下塱街五巷8号101";"50209.00882";"19321.74154"
"撸串探案馆";"南溪大街13巷3号";"50142.89038";"19144.582"
"广东推宝广告";"下朗街广州大学城香格里公寓(南亭店)东南侧约110米";"50233.42971";"19241.26924"
"零食有鸣(番禺大学城南亭店)";"小谷围街南亭村南亭街道50号02铺";"50194.67781";"19309.86271"
"广州中娱文化传媒有限公司";"广东省广州市番禺区南亭大道27号创客空间三楼";"50160.14149";"19265.67434"
"贡茶";"小谷围街南亭村南亭大道自编49号101A";"50249.20283";"19298.72611"
"广州市番禺区小谷围哲强鉴食品店";"小谷围街南亭村迎祥里巷15号首层A铺";"50214.86876";"19237.75598"
"广州市黄埔区佳裕活力商城店";"南亭村下朗大街5号101裕兴百货超市";"50259.1355";"19303.88587"
"佳泰超市(南亭村店)";"广州大学城南亭大道29号南亭市场对面";"50157.61032";"19280.10496"
"来电(穗城公寓)";"南亭村东社大街一巷8号";"50223.07042";"19243.86106"
"来电(时光忆栈南亭店)";"大学城南亭村下朗街1巷2号(南亭商业城中心地段)";"50207.63932";"19258.31853"
"来电(佐敦道南亭分店)";"小谷围街南亭村南亭大道自编33号117B";"50170.04079";"19335.94808"
"街电(多伊份大学城南亭店)";"大学城南亭村南亭大道自编52号";"50201.52969";"19315.64086"
"来电(波客派大学城南亭店)";"番禹区小谷围街南亭村下望大街16号一楼102";"50260.8409";"19289.45015"
"街电(miss cake大学城南亭店)";"南亭村松山街8号(中环西路珠诚超市后面)";"50176.04396";"19328.337"
"怪兽充电(多伊份大学城南亭店)";"大学城南亭村南亭大道自编52号";"50201.52969";"19315.64086"
"台湾美食馆(广州番禺区)";"南亭村松山街31号2层";"50213.20197";"19390.812"
"公共厕所";"下朗街广州大学城香格里公寓(南亭店)东北侧约230米";"50362.63657";"19386.42004"
"公共厕所";"环教西路广东工业大学(大学城校区)";"50278.01974";"19627.77089"
"广州一所光景民宿";"南亭村松山街34号";"50205.89965";"19433.3625"
"环教西路";"番禺区";"50172.78997";"19591.96332"
"南亭村大街";"番禺区";"50308.0962";"19430.16709"
"广州盒子空间沐秋公寓";"大学城南亭村松山街自编27号欧莱雅理发店旁边广工板球场对面";"50222.78295";"19431.66056"
"广州雅居公寓";"大学城南亭村29号";"50177.457";"19414.27984"
"习院公寓(广州大学城南亭店)";"小谷围街南亭村南亭大道53号习院南亭物业租赁中心";"50218.28035";"19399.9784"
"广州星晴公寓";"小谷围街松山街33号2-4楼";"50210.04458";"19429.88263"
"广州南亭舒雅居公寓";"大学城南亭村松山街七巷5号";"50190.68539";"19369.32273"
"广州遇见你民宿";"大学城小谷围街道南亭村松山街二十六号";"50168.72155";"19394.99976"
"广州臻诚公寓";"南亭村松山街13号";"50149.27046";"19363.96929"
"南亭村大街-道路停车位";"南亭村大街南亭菜市场东侧约190米";"50447.54696";"19393.63437"
"南亭村大街-道路停车位";"南亭村大街与南亭大道交叉口东40米";"50288.93176";"19427.2874"
"广东工业大学大学城校区体育器材室";"南亭村大街与南亭大道交叉口北180米";"50269.11427";"19618.26213"
"南亭村停车场";"下朗街广州大学城香格里公寓(南亭店)东北侧约170米";"50294.68049";"19384.51492"
"波记潮汕牛肉火锅";"小谷围南亭村松山街25号之一";"50176.83051";"19443.06245"
"广州喜洋洋租房";"大学城南亭商业街松山街29号";"50196.72918";"19388.26755"
"塘风寿司(南亭店)";"小谷围街南亭村南亭大道自编51号B8、B9";"50138.66772";"19406.60564"
"第九站";"南亭大道与南亭村大街交叉口西南150米";"50160.37076";"19362.12557"
"淼鑫猪肚鸡(南亭店)";"南亭村南亭大道51号";"50166.36117";"19428.76415"
"河南滋补烩面(南亭)";"南亭商业街24号";"50194.76643";"19371.57851"
"馕来了(南亭店)";"小谷围街南亭村南亭大道商业街十号楼03铺101号之二";"50148.80284";"19432.37396"
"丰记酸汤鲈鱼煲";"小谷围街南亭村南亭大道商业美食街6号楼43号111档";"50156.75616";"19391.10214"
"满堂红东北菜馆(南亭店)";"大学城南亭村松山街26号";"50173.09243";"19417.22724"
"广州智简民宿『2』(南亭村大街分店)";"南亭村大街与南亭大道交叉口东60米";"50306.61706";"19424.63439"
"湛江海鲜鸡饭店(南亭店)";"小谷围街南亭村南亭大道商业街六号楼202号";"50161.89661";"19381.99859"
"阿甘厨房-东南亚融合料理(南亭店)";"大学城南小谷围街道南亭商业街松山街25号";"50160.2767";"19424.79647"
"海清甜(大学城店)";"小谷围街南亭村南亭大道商业街二号楼07-08号";"50156.61469";"19368.79449"
"新大陆台球射箭俱乐部";"大学城南亭商业街自编51号3层";"50164.11116";"19433.7428"
"四海乌鱼馆(南亭店)";"新造镇广州大学城南亭村南亭大道自编53号";"50231.49943";"19416.94917"
"广东工业大学游泳馆";"南亭大道广东工业大学体育馆";"50302.37639";"19598.70898"
"66明镜(南亭分店)";"南亭大道31号(原台湾美食馆)";"50198.425";"19439.90236"
"馕来了新疆餐厅";"小谷围街南亭村松山街27号";"50226.02265";"19429.13113"
"东北菜饺子馆";"新造镇南约商业大街";"50185.83376";"19373.43557"
"北木南烤肉和酒(广工店)";"小谷围南亭村松山街34号101";"50202.48308";"19428.77389"
"张亮麻辣烫(大学城店)";"小谷围街南亭村南亭大道商业街七号楼03号";"50174.01726";"19358.91661"
"三兴小炒";"小谷围街道南亭大道51号2号商铺";"50225.38991";"19391.20564"
"哈尔滨音乐烤吧";"大学城南亭商业街49号3楼";"50185.4713";"19371.30889"
"HeatKitchen热量厨房";"小谷围街南亭村松山街29号之一";"50168.4467";"19429.62676"
"一品湘菜馆(南亭店)";"大学城南亭村南亭大道自编35号112";"50170.48794";"19378.86476"
"鄰里南亭店";"小谷围街南亭村南亭大道55号之5";"50239.54137";"19437.39347"
"开口乐汉堡(南亭店)";"大学城南亭商业美食街10号楼8-1";"50148.85752";"19405.49986"
"岛集咖啡与酒";"小谷围街南亭村松山街";"50159.94937";"19411.6228"
"一合食堂";"小谷围街南亭村南亭大道55号106";"50222.15043";"19431.12555"
"余记煲仔粥";"南亭大道广东工业大学(大学城校区)西南侧约90米";"50176.36623";"19378.68847"
"张亮麻辣烫(小谷围街店)";"南亭大道7号楼3号";"50147.96102";"19394.34094"
"川蜀燃面(还有冰粉凉糕的店)";"小谷围街南亭村南亭大道商业街五号楼14-1";"50142.40322";"19390.8014"
"潮膳小哥(南亭店)";"小谷围街南亭村南亭大道商业街六号楼03-04号商铺";"50142.01754";"19379.43319"
"好口福(南亭店)";"大学城南亭村西社大街4巷4号";"50201.26194";"19363.01443"
"广东工业大学排球场(南亭村大街)";"南亭村大街与南亭大道交叉口北80米";"50270.164";"19510.98223"
"迷舍·沉浸式剧本推理馆";"小谷围街南亭大道商业街3号楼301号";"50187.58667";"19360.91208"
"河南滋补烩面(大学城南亭总店)";"南亭大道南亭商业街3号楼3号";"50196.13205";"19372.54291"
"redwall";"南亭大道广州大学城香格里公寓(南亭店)东北侧约160米";"50257.88667";"19419.76705"
"化州牛杂店";"大学城广东工业大学125号";"50208.64841";"19369.53944"
"清蒸坊(大學城南亭店)";"小谷围街南亭村南亭大道4号楼23号";"50150.17719";"19421.22898"
"品胜餐厅";"南亭美食街6号楼12-13号";"50149.72342";"19398.81315"
"Helens海伦司(广州南亭商业街店)";"大学城南亭商业街六号楼三楼301海伦司小酒馆";"50151.63526";"19384.3786"
"博智海书城";"广州大学城南亭商业街10号楼201";"50141.15078";"19440.08118"
"黄金甲土豆";"南亭村大街与南亭大道交叉口西100米";"50149.84006";"19436.73548"
"MASTER熳大師";"大学城南亭商业中心内松山街8-1号501";"50144.35547";"19365.5324"
"犇青丘黄牛肉米线";"大学城广美路(广东工业大学西侧)";"50181.5285";"19441.07311"
"蜜雪冰城(大学城南亭店)";"小谷围街道南亭商业街10号楼9号铺";"50145.25773";"19410.15153"
"习院自习室(南亭一店)";"小谷围街道南亭村南亭大道53号5楼";"50223.99363";"19413.92875"
"茶小咖(南亭店)";"广州大学城南亭商业街10号楼7号铺";"50143.50298";"19410.14074"
"麻薯很忙中式糕点(南亭店)";"广州大学城南亭松山街34号";"50185.11536";"19431.74753"
"花间密码鲜花店";"大学城南亭村花间密码鲜花店";"50221.69509";"19392.03269"
"诚信粮油店";"南亭大道广州大学城香格里公寓(南亭店)东北侧约110米";"50245.35032";"19363.81673"
"黑泷堂(南亭村大街店)";"南亭大道商业街10号";"50143.71492";"19447.74502"
"颖茵水果店";"大学城南亭村自编30号之一";"50207.74027";"19374.52632"
"沪上阿姨(广州番禺南亭店)";"[]";"50152.03199";"19429.41957"
"波朗巴黎欧莱雅专业美发(吉米形象店)";"广州大学城南亭村松山大街33号";"50214.29801";"19426.61588"
"美咖";"南亭村大街与南亭大道交叉口西100米";"50145.15791";"19439.36226"
"广州金湾燃气有限公司大学城分公司";"南亭村大街与大学城下朗大街交叉口东150米";"50484.30566";"19369.42924"
"怪兽充电(师兄修机)";"南亭村大街与南亭大道交叉口西100米";"50161.59589";"19407.27778"
"街电(乌煎道黑龙茶)";"大学城南四路(满堂红旁边)";"50174.15604";"19422.65116"
"来电(墨本造型南亭店)";"南亭商业街10号楼4-5号";"50143.46441";"19433.50957"
"来电(CO叔CO茶南亭店)";"大学城南亭村南亭商业街五号楼13号";"50140.94887";"19411.18726"
"街电(乐享便利店南亭店)";"广州大学城南亭村松山街10号";"50151.08565";"19370.56626"
"来电(菊之香台湾美食馆)";"南亭村松山街31号2楼(南亭大道与大学城南四路口)";"50213.20197";"19390.812"
"来电(重庆鸡公煲南亭店)";"小谷围街南亭村南亭大道商业街6号201铺";"50213.62299";"19428.52374"
"怪兽充电(菊之香台湾美食馆)";"南亭村松山街31号2楼(南亭大道与大学城南四路口)";"50213.20197";"19390.812"
"街电(湛江海鲜鸡饭店南亭店)";"小谷围街南亭村南亭大道商业街六号楼202号";"50161.89661";"19381.99859"
"街电(夏小匠潮汕牛肉火锅南亭店)";"南亭大道商业街七号楼02号(美宜佳超市左手边进去50米)";"50169.81501";"19389.16423"
"来电(夏小匠潮汕牛肉火锅南亭店)";"南亭大道商业街七号楼02号(美宜佳超市左手边进去50米)";"50169.81501";"19389.16423"
"南亭村口(公交站)";"387路";"49847.29698";"19368.27275"
"大学城(广美)总站(公交站)";"大学城班线13";"49850.63242";"19440.2062"
"广东工业大学板球比赛场";"大学城外环西路100号";"49968.8354";"19570.31373"
"小城吴川";"番禺区";"50092.47663";"19425.01676"
"宁馨公寓";"大学城南亭村西社大街11巷3号";"49948.56745";"19361.03519"
"广州番禺迎宾租房";"广州大学城南亭村西社上街十八巷五号";"49989.3643";"19428.73766"
"广州星汇公寓";"大学城南亭松山街66号(靠近宅生活购物)";"50062.10155";"19411.23338"
"广州客莱家公寓";"广州大学城南亭村西社大街15巷1号";"49941.28921";"19358.86597"
"广州大学城喜丰公寓";"大学城南亭村西社上街16巷20号";"50038.65514";"19443.69965"
"广州大学城宜家公寓";"大学城南亭村西社上街15号(南亭美食街大门口向广美方向50米处)";"50010.80881";"19452.76979"
"广州大学城豪庭公寓";"南亭村大街";"50005.3038";"19451.35502"
"豪廷租房";"广州大学城南亭美食街旁";"50038.74726";"19451.56074"
"广州初芒精品公寓";"广美生活区南亭村西社大街17巷1号";"49930.93677";"19378.34726"
"广州佳怡公寓";"南亭村松山街九巷3号";"50086.62689";"19393.11389"
"广州番禺蒲公英公寓";"大学城南亭村西社上街十八巷2号";"49949.46282";"19430.29801"
"广州豪家廷主题公寓";"大学城南亭村大道16巷11号(广工校区)";"49997.04351";"19451.19799"
"广州恋影小屋";"南亭村西社大街17巷2号";"49947.107";"19393.63659"
"广州西岗居公寓";"广州大学城南亭村西社上街十四巷30号";"50067.37502";"19432.4042"
"广州金百合租房";"大学城南亭村西社上街二十巷5号";"49954.28116";"19449.7665"
"广州顺心租房";"大学城南亭村西社大街15巷3号";"49935.81006";"19366.79897"
"美洁公寓";"广州大学城南亭村西社大街19巷2号";"49920.50961";"19407.28197"
"广州如佳公寓大学城店";"大学城南亭村松山街五巷2号(第九站连锁餐馆旁边)";"50099.43868";"19364.61878"
"广州南亭开心公寓";"大学城南亭村西社上街十四巷自编17号";"50025.63879";"19443.19469"
"广州大学城锐熙公寓";"南亭村口直入20米西社上街13";"49949.04783";"19421.90384"
"林间驿站";"大学城南亭村西社大街十九巷6号";"49898.02811";"19416.27886"
"广州客堂间公寓";"大学城南亭村西社大街14巷3号";"49973.99316";"19416.53368"
"南亭村大街-道路停车位";"松山街34号西100米南亭商业街附近";"49977.04168";"19464.4591"
"广州大学城西公寓";"广州大学城南亭西社大街19巷11号";"49892.8431";"19377.9005"
"广州大学城8栋公寓";"大学城南亭村西社上街14巷19号";"50042.12294";"19433.736"
"广州大学城立信公寓";"广州大学城南亭村西社大街21巷13号";"49866.69188";"19367.96716"
"广州致青春公寓";"南亭村西社大街十九巷1号";"49898.85705";"19408.10479"
"广州盛夏公寓";"南亭村商业街松山4巷1号";"50086.38802";"19362.73272"
"广州窝居公寓";"松山街58号";"50083.95452";"19381.09428"
"贰拾吧";"小谷围街道南亭村西社上街28号";"50063.52763";"19418.78398"
"广州美缘公寓";"大学城南亭村西社大街19巷4号(近广美生活区公交站)";"49902.65563";"19398.99298"
"朴宿旅店";"大学城南亭村西社大街十五巷1号";"49951.83355";"19359.56817"
"广州大学城高升客栈";"大学城南亭村西社大街十九巷3号";"49894.04264";"19409.56229"
"广州南阁公寓";"广州大学城南亭村西社上街十三巷1号";"49970.54308";"19398.13589"
"广州市鸿发公寓";"南亭西社上街16巷1号(广工板球馆对面)";"49944.02994";"19377.79047"
"广州WUUSSE屋舍";"大学城南亭村西社大街十七巷4号";"49910.10944";"19387.46054"
"广州花苑公寓(大学城广工店)";"广州大学城南亭村美食街旁";"50064.3444";"19435.04114"
"致青春";"广美东门";"49921.1152";"19415.03997"
"露露公寓(广州大学城广工店)";"大学城南亭村西社上街14巷32号";"50058.48695";"19440.21005"
"牛肉面世家";"大学城南亭村西社上街19号";"49949.81709";"19436.24869"
"8栋公寓(南亭店)";"南亭村大街与大学城广美路交叉口东200米";"50045.15302";"19439.38447"
"大学城广美路";"番禺区";"49840.70127";"19493.25681"
"新安居公寓";"大学城南亭村西社上街";"49972.64601";"19416.31295"
"新微微公寓";"大学城广州大学城南亭西社上街十六巷五号";"49980.15418";"19423.5823"
"广州大学城公寓(西社大街店)";"大学城南亭西社大街19巷11号";"49881.96115";"19359.45704"
"广州大学城天缘公寓南亭店";"大学城南亭村松山街自编65号(南亭美食街附近)";"50061.14639";"19447.55581"
"龙氏湘菜馆(大学城南亭店)";"大学城南亭村西社大街二十一巷自编一号,广州美术学院旁边50米";"49904.31664";"19415.99887"
"狄行画社学生宿舍";"南亭大道自编39号附近";"50080.13428";"19397.64154"
"大岗仙庙烧鸡(南亭店)";"南亭村西社大街二十一巷自编5号101、102号房";"49879.38532";"19409.47214"
"倍好西饼";"小谷围街南亭村西社大街十一巷1号101";"49957.13895";"19377.8711"
"南亭商业街";"大学城南四路";"50124.63523";"19444.12229"
"大学城南亭商业中心";"南亭村大街与南亭大道交叉口西120米";"50132.07217";"19406.98996"
"兰州拉面(广大商业中心店)";"广州大学城外环西路230号广大商业中心C区首层1021";"49938.95517";"19435.22587"
"蚝门烧烤(大学城店)";"小谷围街南亭村下朗街自编1号之一";"49929.44304";"19434.53002"
"唐记化州糖水";"小谷围街南亭村西社大街10号之一";"50091.22161";"19432.65711"
"有间私房菜";"小谷围街南亭村南亭大道商业街八号楼08号";"49880.39113";"19408.41609"
"功夫磨坊(大学城广美路店)";"广州大学城南亭村";"49869.95583";"19399.64162"
"广州宜居公寓(广工店)";"广州大学城南亭村西街上街8巷1号";"49943.72373";"19365.46675"
"廉记湛香园(南亭店)";"小谷围街南亭村南亭大道43号101B";"50121.14895";"19453.34227"
"堡先森炸鸡汉堡";"小谷围街南亭村东社大街32号102";"50106.38899";"19403.43285"
"土黄牛肉粉";"小谷围街南亭村南亭大道商业街五号楼10-11";"50092.47663";"19425.01676"
"72味排骨饭";"小谷围街南亭村大社大街6号之一101";"50077.61099";"19453.92426"
"凉面先生";"小谷围街南亭村南亭大道商业街八号楼04号";"50092.47663";"19425.01676"
"818猪扒饭";"小谷围衔南亭村西社大街自编1号之一104";"50126.87677";"19447.11033"
"多多运动装备";"小谷围街南亭村南亭大道商业街8号201";"50104.89079";"19446.9751"
"泰和大碗麻辣烫";"南亭村南亭商业街五号楼04店";"50116.11737";"19375.44986"
"蔚蓝锦和超市";"南亭村口直20米牛肉面世家旁边锐熙公寓";"49956.25323";"19404.52759"
"手工蒸饺客家肠粉";"南亭村大街与大学城广美路交叉口东120米";"49959.42403";"19403.37864"
"舌头记果木烤鸭";"小谷围街南亭村南亭大道商业街四号楼24号";"50092.47663";"19425.01676"
"老上海千里香馄饨铺";"小谷围街南亭村南亭大道27号102房";"49880.39113";"19408.41609"
"湛江海鲜鸡大排档.小炒.烧烤.快餐";"小谷围街道南亭村西社大街21巷7号";"49876.73617";"19406.69404"
"广东炒粉";"小谷围街南亭村松山街4号之102";"50123.87949";"19384.63276"
"湛江鸡饭";"小谷围街南亭村西社上街11号";"50039.14404";"19455.06855"
"茶百道(广州番禺南亭店)";"小谷围街南亭村南亭大道商业街八号楼2号";"50099.4993";"19450.12863"
"韩式咕咕炸鸡店";"小谷围街南亭村西社上街西岗三街自编6号102";"50092.47663";"19425.01676"
"强哥炸鸡(大学城南店)";"小谷围街南亭村西社上街十六巷自编11号102";"50021.59153";"19450.60542"
"鸡爪女王";"小谷围街南亭村南亭大道商业街一号楼C1号";"50092.47663";"19425.01676"
"骑得乐电动车行";"大学城南亭村南亭大街20巷2号";"49980.57892";"19444.82954"
"雷州鸭仔饭(南亭)";"南亭商业街二号楼03号";"50124.63523";"19444.12229"
"关东煮";"小谷围街南亭村南亭大道商业街四号楼19号";"50092.47663";"19425.01676"
"星零玩咖";"小谷围南亭村西社上街13巷1号";"49970.54308";"19398.13589"
"小刀电动车";"南亭村西社上街二十巷自编19号";"49955.7875";"19443.93349"
"鹿见轰趴(大学城南亭店)";"南亭商业街9号楼12号";"50128.48897";"19441.3842"
"顾三样纯米浆肠粉";"南亭村大街广州大学城香格里公寓(南亭店)西北侧约220米";"49933.96179";"19421.1737"
"广州古拾尚精品公寓";"大学城南亭村西社上街7号";"49948.72287";"19412.9791"
"深巷画材";"小谷围街南亭村西社大街6号101室";"49968.2245";"19358.81921"
"佐尊導";"小谷围南亭商业街9号楼1号";"50127.55945";"19449.66389"
"觅姐汤可以喝的麻辣烫(南亭店)";"小谷围街南亭村南亭大道商业街5号楼04-05号铺";"50116.29133";"19386.60432"
"找茶(南亭店)";"大学城南亭村西社大街12号";"49936.98423";"19422.36075"
"怪咖小吃店(炸鸡奶茶店)";"小谷围街南亭村西社大街12号之六号门面";"49935.12335";"19426.38578"
"老李画框";"广美东门桥对面南亭村";"49865.20639";"19378.79273"
"卜柠BERING";"小谷围街南亭村南亭大道商业街九号楼";"50092.47663";"19425.01676"
"瞓觉流口水(Sweet cake)";"小谷围街道南亭村西社大街十五巷2号";"49933.00538";"19395.14319"
"千艺图文快印";"南亭村西社大街二十一巷13号";"49884.17387";"19398.66685"
"大洋图文(大学城南亭店)";"广州美术学院教学区东门(南亭村口)";"49865.70612";"19386.44385"
"重庆鸡公煲(商业街一楼店)";"南亭商业街5号楼10-11号铺";"50096.63288";"19451.06701"
"温馨图文(南亭村大街)";"南亭村商业街入口";"50082.0867";"19451.2962"
"盒子·电影剧本杀(南亭店)";"广州大学城南亭商业街5号楼201室盒子电影剧本杀";"50119.74668";"19405.21458"
